,Day,Temp_max,Temp_avg,Temp_min,Dew_max,Dew_avg,Dew_min,Hum_max,Hum_avg,Hum_min,Wind_max,Wind_avg,Wind_min,Press_max,Press_avg,Press_min,Precipit,day_of_week,year,usage,note
3322,17,90,80.2,71,74,70.8,68,96,75.4,48,14,6.7,0,29.8,29.8,29.7,0.0,0,2016,0,2
3323,17,90,80.2,71,74,70.8,68,96,75.4,48,14,6.7,0,29.8,29.8,29.7,0.0,0,2016,0,2
3324,17,90,80.2,71,74,70.8,68,96,75.4,48,14,6.7,0,29.8,29.8,29.7,0.0,0,2016,0,2
3325,17,90,80.2,71,74,70.8,68,96,75.4,48,14,6.7,0,29.8,29.8,29.7,0.0,0,2016,0,2
3326,17,90,80.2,71,74,70.8,68,96,75.4,48,14,6.7,0,29.8,29.8,29.7,0.0,0,2016,0,2
3327,17,90,80.2,71,74,70.8,68,96,75.4,48,14,6.7,0,29.8,29.8,29.7,0.0,0,2016,0,2
3328,17,90,80.2,71,74,70.8,68,96,75.4,48,14,6.7,0,29.8,29.8,29.7,0.0,0,2016,0,2
3329,17,90,80.2,71,74,70.8,68,96,75.4,48,14,6.7,0,29.8,29.8,29.7,0.0,0,2016,1,2
3330,17,90,80.2,71,74,70.8,68,96,75.4,48,14,6.7,0,29.8,29.8,29.7,0.0,0,2016,1,2
3331,17,90,80.2,71,74,70.8,68,96,75.4,48,14,6.7,0,29.8,29.8,29.7,0.0,0,2016,1,2
3332,17,90,80.2,71,74,70.8,68,96,75.4,48,14,6.7,0,29.8,29.8,29.7,0.0,0,2016,1,2
3333,17,90,80.2,71,74,70.8,68,96,75.4,48,14,6.7,0,29.8,29.8,29.7,0.0,0,2016,1,2
3334,17,90,80.2,71,74,70.8,68,96,75.4,48,14,6.7,0,29.8,29.8,29.7,0.0,0,2016,1,2
3335,17,90,80.2,71,74,70.8,68,96,75.4,48,14,6.7,0,29.8,29.8,29.7,0.0,0,2016,1,2
3336,18,92,80.9,70,74,71.0,66,100,74.7,42,15,6.5,0,29.8,29.8,29.7,0.0,1,2016,1,2
3337,18,92,80.9,70,74,71.0,66,100,74.7,42,15,6.5,0,29.8,29.8,29.7,0.0,1,2016,0,2
3338,18,92,80.9,70,74,71.0,66,100,74.7,42,15,6.5,0,29.8,29.8,29.7,0.0,1,2016,0,2
3339,18,92,80.9,70,74,71.0,66,100,74.7,42,15,6.5,0,29.8,29.8,29.7,0.0,1,2016,0,2
3340,18,92,80.9,70,74,71.0,66,100,74.7,42,15,6.5,0,29.8,29.8,29.7,0.0,1,2016,0,2
3341,18,92,80.9,70,74,71.0,66,100,74.7,42,15,6.5,0,29.8,29.8,29.7,0.0,1,2016,0,2
3342,18,92,80.9,70,74,71.0,66,100,74.7,42,15,6.5,0,29.8,29.8,29.7,0.0,1,2016,0,2
3343,18,92,80.9,70,74,71.0,66,100,74.7,42,15,6.5,0,29.8,29.8,29.7,0.0,1,2016,0,2
3344,18,92,80.9,70,74,71.0,66,100,74.7,42,15,6.5,0,29.8,29.8,29.7,0.0,1,2016,0,2
3345,18,92,80.9,70,74,71.0,66,100,74.7,42,15,6.5,0,29.8,29.8,29.7,0.0,1,2016,0,2
3346,18,92,80.9,70,74,71.0,66,100,74.7,42,15,6.5,0,29.8,29.8,29.7,0.0,1,2016,0,2
3347,18,92,80.9,70,74,71.0,66,100,74.7,42,15,6.5,0,29.8,29.8,29.7,0.0,1,2016,0,2
3348,18,92,80.9,70,74,71.0,66,100,74.7,42,15,6.5,0,29.8,29.8,29.7,0.0,1,2016,0,2
3349,18,92,80.9,70,74,71.0,66,100,74.7,42,15,6.5,0,29.8,29.8,29.7,0.0,1,2016,0,2
3350,18,92,80.9,70,74,71.0,66,100,74.7,42,15,6.5,0,29.8,29.8,29.7,0.0,1,2016,1,2
3351,18,92,80.9,70,74,71.0,66,100,74.7,42,15,6.5,0,29.8,29.8,29.7,0.0,1,2016,1,2
3352,18,92,80.9,70,74,71.0,66,100,74.7,42,15,6.5,0,29.8,29.8,29.7,0.0,1,2016,1,2
3353,18,92,80.9,70,74,71.0,66,100,74.7,42,15,6.5,0,29.8,29.8,29.7,0.0,1,2016,1,2
3354,18,92,80.9,70,74,71.0,66,100,74.7,42,15,6.5,0,29.8,29.8,29.7,0.0,1,2016,1,2
3355,18,92,80.9,70,74,71.0,66,100,74.7,42,15,6.5,0,29.8,29.8,29.7,0.0,1,2016,1,2
3356,18,92,80.9,70,74,71.0,66,100,74.7,42,15,6.5,0,29.8,29.8,29.7,0.0,1,2016,1,2
3357,18,92,80.9,70,74,71.0,66,100,74.7,42,15,6.5,0,29.8,29.8,29.7,0.0,1,2016,1,2
3358,18,92,80.9,70,74,71.0,66,100,74.7,42,15,6.5,0,29.8,29.8,29.7,0.0,1,2016,1,2
3359,18,92,80.9,70,74,71.0,66,100,74.7,42,15,6.5,0,29.8,29.8,29.7,0.0,1,2016,0,2
3360,19,89,79.2,72,76,72.3,70,100,81.0,55,16,6.5,0,29.9,29.8,29.8,0.0,2,2016,1,2
3361,19,89,79.2,72,76,72.3,70,100,81.0,55,16,6.5,0,29.9,29.8,29.8,0.0,2,2016,0,2
3362,19,89,79.2,72,76,72.3,70,100,81.0,55,16,6.5,0,29.9,29.8,29.8,0.0,2,2016,0,2
3363,19,89,79.2,72,76,72.3,70,100,81.0,55,16,6.5,0,29.9,29.8,29.8,0.0,2,2016,0,2
3364,19,89,79.2,72,76,72.3,70,100,81.0,55,16,6.5,0,29.9,29.8,29.8,0.0,2,2016,0,2
3365,19,89,79.2,72,76,72.3,70,100,81.0,55,16,6.5,0,29.9,29.8,29.8,0.0,2,2016,0,2
3366,19,89,79.2,72,76,72.3,70,100,81.0,55,16,6.5,0,29.9,29.8,29.8,0.0,2,2016,0,2
3367,19,89,79.2,72,76,72.3,70,100,81.0,55,16,6.5,0,29.9,29.8,29.8,0.0,2,2016,0,2
3368,19,89,79.2,72,76,72.3,70,100,81.0,55,16,6.5,0,29.9,29.8,29.8,0.0,2,2016,0,2
3369,19,89,79.2,72,76,72.3,70,100,81.0,55,16,6.5,0,29.9,29.8,29.8,0.0,2,2016,0,2
3370,19,89,79.2,72,76,72.3,70,100,81.0,55,16,6.5,0,29.9,29.8,29.8,0.0,2,2016,0,2
3371,19,89,79.2,72,76,72.3,70,100,81.0,55,16,6.5,0,29.9,29.8,29.8,0.0,2,2016,0,2
3372,19,89,79.2,72,76,72.3,70,100,81.0,55,16,6.5,0,29.9,29.8,29.8,0.0,2,2016,0,2
3373,19,89,79.2,72,76,72.3,70,100,81.0,55,16,6.5,0,29.9,29.8,29.8,0.0,2,2016,0,2
3374,19,89,79.2,72,76,72.3,70,100,81.0,55,16,6.5,0,29.9,29.8,29.8,0.0,2,2016,0,2
3375,19,89,79.2,72,76,72.3,70,100,81.0,55,16,6.5,0,29.9,29.8,29.8,0.0,2,2016,0,2
3376,19,89,79.2,72,76,72.3,70,100,81.0,55,16,6.5,0,29.9,29.8,29.8,0.0,2,2016,0,2
3377,19,89,79.2,72,76,72.3,70,100,81.0,55,16,6.5,0,29.9,29.8,29.8,0.0,2,2016,1,2
3378,19,89,79.2,72,76,72.3,70,100,81.0,55,16,6.5,0,29.9,29.8,29.8,0.0,2,2016,1,2
3379,19,89,79.2,72,76,72.3,70,100,81.0,55,16,6.5,0,29.9,29.8,29.8,0.0,2,2016,1,2
3380,19,89,79.2,72,76,72.3,70,100,81.0,55,16,6.5,0,29.9,29.8,29.8,0.0,2,2016,1,2
3381,19,89,79.2,72,76,72.3,70,100,81.0,55,16,6.5,0,29.9,29.8,29.8,0.0,2,2016,1,2
3382,19,89,79.2,72,76,72.3,70,100,81.0,55,16,6.5,0,29.9,29.8,29.8,0.0,2,2016,1,2
3383,19,89,79.2,72,76,72.3,70,100,81.0,55,16,6.5,0,29.9,29.8,29.8,0.0,2,2016,0,2
3384,20,86,75.4,68,74,67.6,51,97,78.4,55,18,7.7,0,30.0,29.9,29.8,0.0,3,2016,1,2
3385,20,86,75.4,68,74,67.6,51,97,78.4,55,18,7.7,0,30.0,29.9,29.8,0.0,3,2016,0,2
3386,20,86,75.4,68,74,67.6,51,97,78.4,55,18,7.7,0,30.0,29.9,29.8,0.0,3,2016,0,2
3387,20,86,75.4,68,74,67.6,51,97,78.4,55,18,7.7,0,30.0,29.9,29.8,0.0,3,2016,0,2
3388,20,86,75.4,68,74,67.6,51,97,78.4,55,18,7.7,0,30.0,29.9,29.8,0.0,3,2016,0,2
3389,20,86,75.4,68,74,67.6,51,97,78.4,55,18,7.7,0,30.0,29.9,29.8,0.0,3,2016,0,2
3390,20,86,75.4,68,74,67.6,51,97,78.4,55,18,7.7,0,30.0,29.9,29.8,0.0,3,2016,0,2
3391,20,86,75.4,68,74,67.6,51,97,78.4,55,18,7.7,0,30.0,29.9,29.8,0.0,3,2016,0,2
3392,20,86,75.4,68,74,67.6,51,97,78.4,55,18,7.7,0,30.0,29.9,29.8,0.0,3,2016,0,2
3393,20,86,75.4,68,74,67.6,51,97,78.4,55,18,7.7,0,30.0,29.9,29.8,0.0,3,2016,0,2
3394,20,86,75.4,68,74,67.6,51,97,78.4,55,18,7.7,0,30.0,29.9,29.8,0.0,3,2016,0,2
3395,20,86,75.4,68,74,67.6,51,97,78.4,55,18,7.7,0,30.0,29.9,29.8,0.0,3,2016,0,2
3396,20,86,75.4,68,74,67.6,51,97,78.4,55,18,7.7,0,30.0,29.9,29.8,0.0,3,2016,0,2
3397,20,86,75.4,68,74,67.6,51,97,78.4,55,18,7.7,0,30.0,29.9,29.8,0.0,3,2016,0,2
3398,20,86,75.4,68,74,67.6,51,97,78.4,55,18,7.7,0,30.0,29.9,29.8,0.0,3,2016,0,2
3399,20,86,75.4,68,74,67.6,51,97,78.4,55,18,7.7,0,30.0,29.9,29.8,0.0,3,2016,1,2
3400,20,86,75.4,68,74,67.6,51,97,78.4,55,18,7.7,0,30.0,29.9,29.8,0.0,3,2016,1,2
3401,20,86,75.4,68,74,67.6,51,97,78.4,55,18,7.7,0,30.0,29.9,29.8,0.0,3,2016,1,2
3402,20,86,75.4,68,74,67.6,51,97,78.4,55,18,7.7,0,30.0,29.9,29.8,0.0,3,2016,0,2
3403,20,86,75.4,68,74,67.6,51,97,78.4,55,18,7.7,0,30.0,29.9,29.8,0.0,3,2016,1,2
3404,20,86,75.4,68,74,67.6,51,97,78.4,55,18,7.7,0,30.0,29.9,29.8,0.0,3,2016,1,2
3405,20,86,75.4,68,74,67.6,51,97,78.4,55,18,7.7,0,30.0,29.9,29.8,0.0,3,2016,1,2
3406,20,86,75.4,68,74,67.6,51,97,78.4,55,18,7.7,0,30.0,29.9,29.8,0.0,3,2016,1,2
3407,20,86,75.4,68,74,67.6,51,97,78.4,55,18,7.7,0,30.0,29.9,29.8,0.0,3,2016,0,2
3408,21,76,65.5,55,50,47.7,44,77,54.4,33,16,9.5,0,30.1,30.1,30.0,0.0,4,2016,0,2
3409,21,76,65.5,55,50,47.7,44,77,54.4,33,16,9.5,0,30.1,30.1,30.0,0.0,4,2016,0,2
3410,21,76,65.5,55,50,47.7,44,77,54.4,33,16,9.5,0,30.1,30.1,30.0,0.0,4,2016,0,2
3411,21,76,65.5,55,50,47.7,44,77,54.4,33,16,9.5,0,30.1,30.1,30.0,0.0,4,2016,0,2
3412,21,76,65.5,55,50,47.7,44,77,54.4,33,16,9.5,0,30.1,30.1,30.0,0.0,4,2016,0,2
3413,21,76,65.5,55,50,47.7,44,77,54.4,33,16,9.5,0,30.1,30.1,30.0,0.0,4,2016,0,2
3414,21,76,65.5,55,50,47.7,44,77,54.4,33,16,9.5,0,30.1,30.1,30.0,0.0,4,2016,0,2
3415,21,76,65.5,55,50,47.7,44,77,54.4,33,16,9.5,0,30.1,30.1,30.0,0.0,4,2016,0,2
3416,21,76,65.5,55,50,47.7,44,77,54.4,33,16,9.5,0,30.1,30.1,30.0,0.0,4,2016,0,2
3417,21,76,65.5,55,50,47.7,44,77,54.4,33,16,9.5,0,30.1,30.1,30.0,0.0,4,2016,0,2
3418,21,76,65.5,55,50,47.7,44,77,54.4,33,16,9.5,0,30.1,30.1,30.0,0.0,4,2016,0,2
3419,21,76,65.5,55,50,47.7,44,77,54.4,33,16,9.5,0,30.1,30.1,30.0,0.0,4,2016,0,2
3420,21,76,65.5,55,50,47.7,44,77,54.4,33,16,9.5,0,30.1,30.1,30.0,0.0,4,2016,0,2
3421,21,76,65.5,55,50,47.7,44,77,54.4,33,16,9.5,0,30.1,30.1,30.0,0.0,4,2016,0,2
3422,21,76,65.5,55,50,47.7,44,77,54.4,33,16,9.5,0,30.1,30.1,30.0,0.0,4,2016,0,2
3423,21,76,65.5,55,50,47.7,44,77,54.4,33,16,9.5,0,30.1,30.1,30.0,0.0,4,2016,0,2
3424,21,76,65.5,55,50,47.7,44,77,54.4,33,16,9.5,0,30.1,30.1,30.0,0.0,4,2016,0,2
3425,21,76,65.5,55,50,47.7,44,77,54.4,33,16,9.5,0,30.1,30.1,30.0,0.0,4,2016,0,2
3426,21,76,65.5,55,50,47.7,44,77,54.4,33,16,9.5,0,30.1,30.1,30.0,0.0,4,2016,0,2
3427,21,76,65.5,55,50,47.7,44,77,54.4,33,16,9.5,0,30.1,30.1,30.0,0.0,4,2016,0,2
3428,21,76,65.5,55,50,47.7,44,77,54.4,33,16,9.5,0,30.1,30.1,30.0,0.0,4,2016,1,2
3429,21,76,65.5,55,50,47.7,44,77,54.4,33,16,9.5,0,30.1,30.1,30.0,0.0,4,2016,1,2
3430,21,76,65.5,55,50,47.7,44,77,54.4,33,16,9.5,0,30.1,30.1,30.0,0.0,4,2016,0,2
3431,21,76,65.5,55,50,47.7,44,77,54.4,33,16,9.5,0,30.1,30.1,30.0,0.0,4,2016,0,2
3432,22,77,61.8,49,51,46.3,41,90,61.7,29,9,4.6,0,30.1,30.1,30.0,0.0,5,2016,0,3
3433,22,77,61.8,49,51,46.3,41,90,61.7,29,9,4.6,0,30.1,30.1,30.0,0.0,5,2016,0,3
3434,22,77,61.8,49,51,46.3,41,90,61.7,29,9,4.6,0,30.1,30.1,30.0,0.0,5,2016,0,3
3435,22,77,61.8,49,51,46.3,41,90,61.7,29,9,4.6,0,30.1,30.1,30.0,0.0,5,2016,0,3
3436,22,77,61.8,49,51,46.3,41,90,61.7,29,9,4.6,0,30.1,30.1,30.0,0.0,5,2016,0,3
3437,22,77,61.8,49,51,46.3,41,90,61.7,29,9,4.6,0,30.1,30.1,30.0,0.0,5,2016,0,3
3438,22,77,61.8,49,51,46.3,41,90,61.7,29,9,4.6,0,30.1,30.1,30.0,0.0,5,2016,0,3
3439,22,77,61.8,49,51,46.3,41,90,61.7,29,9,4.6,0,30.1,30.1,30.0,0.0,5,2016,0,3
3440,22,77,61.8,49,51,46.3,41,90,61.7,29,9,4.6,0,30.1,30.1,30.0,0.0,5,2016,0,3
3441,22,77,61.8,49,51,46.3,41,90,61.7,29,9,4.6,0,30.1,30.1,30.0,0.0,5,2016,0,3
3442,22,77,61.8,49,51,46.3,41,90,61.7,29,9,4.6,0,30.1,30.1,30.0,0.0,5,2016,0,3
3443,22,77,61.8,49,51,46.3,41,90,61.7,29,9,4.6,0,30.1,30.1,30.0,0.0,5,2016,0,3
3444,22,77,61.8,49,51,46.3,41,90,61.7,29,9,4.6,0,30.1,30.1,30.0,0.0,5,2016,0,3
3445,22,77,61.8,49,51,46.3,41,90,61.7,29,9,4.6,0,30.1,30.1,30.0,0.0,5,2016,0,3
3446,22,77,61.8,49,51,46.3,41,90,61.7,29,9,4.6,0,30.1,30.1,30.0,0.0,5,2016,0,3
3447,22,77,61.8,49,51,46.3,41,90,61.7,29,9,4.6,0,30.1,30.1,30.0,0.0,5,2016,0,3
3448,22,77,61.8,49,51,46.3,41,90,61.7,29,9,4.6,0,30.1,30.1,30.0,0.0,5,2016,0,3
3449,22,77,61.8,49,51,46.3,41,90,61.7,29,9,4.6,0,30.1,30.1,30.0,0.0,5,2016,0,3
3450,22,77,61.8,49,51,46.3,41,90,61.7,29,9,4.6,0,30.1,30.1,30.0,0.0,5,2016,0,3
3451,22,77,61.8,49,51,46.3,41,90,61.7,29,9,4.6,0,30.1,30.1,30.0,0.0,5,2016,1,3
3452,22,77,61.8,49,51,46.3,41,90,61.7,29,9,4.6,0,30.1,30.1,30.0,0.0,5,2016,1,3
3453,22,77,61.8,49,51,46.3,41,90,61.7,29,9,4.6,0,30.1,30.1,30.0,0.0,5,2016,1,3
3454,22,77,61.8,49,51,46.3,41,90,61.7,29,9,4.6,0,30.1,30.1,30.0,0.0,5,2016,0,3
3455,22,77,61.8,49,51,46.3,41,90,61.7,29,9,4.6,0,30.1,30.1,30.0,0.0,5,2016,0,3
3456,23,80,66.2,52,61,55.2,48,89,69.4,50,13,6.0,0,30.1,30.1,30.1,0.0,6,2016,0,3
3457,23,80,66.2,52,61,55.2,48,89,69.4,50,13,6.0,0,30.1,30.1,30.1,0.0,6,2016,0,3
3458,23,80,66.2,52,61,55.2,48,89,69.4,50,13,6.0,0,30.1,30.1,30.1,0.0,6,2016,0,3
3459,23,80,66.2,52,61,55.2,48,89,69.4,50,13,6.0,0,30.1,30.1,30.1,0.0,6,2016,0,3
3460,23,80,66.2,52,61,55.2,48,89,69.4,50,13,6.0,0,30.1,30.1,30.1,0.0,6,2016,0,3
3461,23,80,66.2,52,61,55.2,48,89,69.4,50,13,6.0,0,30.1,30.1,30.1,0.0,6,2016,0,3
3462,23,80,66.2,52,61,55.2,48,89,69.4,50,13,6.0,0,30.1,30.1,30.1,0.0,6,2016,0,3
3463,23,80,66.2,52,61,55.2,48,89,69.4,50,13,6.0,0,30.1,30.1,30.1,0.0,6,2016,0,3
3464,23,80,66.2,52,61,55.2,48,89,69.4,50,13,6.0,0,30.1,30.1,30.1,0.0,6,2016,0,3
3465,23,80,66.2,52,61,55.2,48,89,69.4,50,13,6.0,0,30.1,30.1,30.1,0.0,6,2016,0,3
3466,23,80,66.2,52,61,55.2,48,89,69.4,50,13,6.0,0,30.1,30.1,30.1,0.0,6,2016,0,3
3467,23,80,66.2,52,61,55.2,48,89,69.4,50,13,6.0,0,30.1,30.1,30.1,0.0,6,2016,0,3
3468,23,80,66.2,52,61,55.2,48,89,69.4,50,13,6.0,0,30.1,30.1,30.1,0.0,6,2016,0,3
3469,23,80,66.2,52,61,55.2,48,89,69.4,50,13,6.0,0,30.1,30.1,30.1,0.0,6,2016,0,3
3470,23,80,66.2,52,61,55.2,48,89,69.4,50,13,6.0,0,30.1,30.1,30.1,0.0,6,2016,0,3
3471,23,80,66.2,52,61,55.2,48,89,69.4,50,13,6.0,0,30.1,30.1,30.1,0.0,6,2016,0,3
3472,23,80,66.2,52,61,55.2,48,89,69.4,50,13,6.0,0,30.1,30.1,30.1,0.0,6,2016,0,3
3473,23,80,66.2,52,61,55.2,48,89,69.4,50,13,6.0,0,30.1,30.1,30.1,0.0,6,2016,0,3
3474,23,80,66.2,52,61,55.2,48,89,69.4,50,13,6.0,0,30.1,30.1,30.1,0.0,6,2016,0,3
3475,23,80,66.2,52,61,55.2,48,89,69.4,50,13,6.0,0,30.1,30.1,30.1,0.0,6,2016,1,3
3476,23,80,66.2,52,61,55.2,48,89,69.4,50,13,6.0,0,30.1,30.1,30.1,0.0,6,2016,1,3
3477,23,80,66.2,52,61,55.2,48,89,69.4,50,13,6.0,0,30.1,30.1,30.1,0.0,6,2016,1,3
3478,23,80,66.2,52,61,55.2,48,89,69.4,50,13,6.0,0,30.1,30.1,30.1,0.0,6,2016,0,3
3479,23,80,66.2,52,61,55.2,48,89,69.4,50,13,6.0,0,30.1,30.1,30.1,0.0,6,2016,0,3
3480,24,84,70.8,60,64,61.3,59,97,75.1,44,9,5.0,0,30.2,30.1,30.1,0.0,0,2016,0,2
3481,24,84,70.8,60,64,61.3,59,97,75.1,44,9,5.0,0,30.2,30.1,30.1,0.0,0,2016,0,2
3482,24,84,70.8,60,64,61.3,59,97,75.1,44,9,5.0,0,30.2,30.1,30.1,0.0,0,2016,0,2
3483,24,84,70.8,60,64,61.3,59,97,75.1,44,9,5.0,0,30.2,30.1,30.1,0.0,0,2016,0,2
3484,24,84,70.8,60,64,61.3,59,97,75.1,44,9,5.0,0,30.2,30.1,30.1,0.0,0,2016,0,2
3485,24,84,70.8,60,64,61.3,59,97,75.1,44,9,5.0,0,30.2,30.1,30.1,0.0,0,2016,0,2
3486,24,84,70.8,60,64,61.3,59,97,75.1,44,9,5.0,0,30.2,30.1,30.1,0.0,0,2016,0,2
3487,24,84,70.8,60,64,61.3,59,97,75.1,44,9,5.0,0,30.2,30.1,30.1,0.0,0,2016,0,2
3488,24,84,70.8,60,64,61.3,59,97,75.1,44,9,5.0,0,30.2,30.1,30.1,0.0,0,2016,0,2
3489,24,84,70.8,60,64,61.3,59,97,75.1,44,9,5.0,0,30.2,30.1,30.1,0.0,0,2016,0,2
3490,24,84,70.8,60,64,61.3,59,97,75.1,44,9,5.0,0,30.2,30.1,30.1,0.0,0,2016,0,2
3491,24,84,70.8,60,64,61.3,59,97,75.1,44,9,5.0,0,30.2,30.1,30.1,0.0,0,2016,0,2
3492,24,84,70.8,60,64,61.3,59,97,75.1,44,9,5.0,0,30.2,30.1,30.1,0.0,0,2016,0,2
3493,24,84,70.8,60,64,61.3,59,97,75.1,44,9,5.0,0,30.2,30.1,30.1,0.0,0,2016,0,2
3494,24,84,70.8,60,64,61.3,59,97,75.1,44,9,5.0,0,30.2,30.1,30.1,0.0,0,2016,0,2
3495,24,84,70.8,60,64,61.3,59,97,75.1,44,9,5.0,0,30.2,30.1,30.1,0.0,0,2016,0,2
3496,24,84,70.8,60,64,61.3,59,97,75.1,44,9,5.0,0,30.2,30.1,30.1,0.0,0,2016,0,2
3497,24,84,70.8,60,64,61.3,59,97,75.1,44,9,5.0,0,30.2,30.1,30.1,0.0,0,2016,1,2
3498,24,84,70.8,60,64,61.3,59,97,75.1,44,9,5.0,0,30.2,30.1,30.1,0.0,0,2016,1,2
3499,24,84,70.8,60,64,61.3,59,97,75.1,44,9,5.0,0,30.2,30.1,30.1,0.0,0,2016,1,2
3500,24,84,70.8,60,64,61.3,59,97,75.1,44,9,5.0,0,30.2,30.1,30.1,0.0,0,2016,1,2
3501,24,84,70.8,60,64,61.3,59,97,75.1,44,9,5.0,0,30.2,30.1,30.1,0.0,0,2016,1,2
3502,24,84,70.8,60,64,61.3,59,97,75.1,44,9,5.0,0,30.2,30.1,30.1,0.0,0,2016,1,2
3503,24,84,70.8,60,64,61.3,59,97,75.1,44,9,5.0,0,30.2,30.1,30.1,0.0,0,2016,0,2
3504,25,82,70.1,59,67,62.9,58,100,80.3,47,12,5.2,0,30.1,30.1,30.0,0.0,1,2016,0,2
3505,25,82,70.1,59,67,62.9,58,100,80.3,47,12,5.2,0,30.1,30.1,30.0,0.0,1,2016,0,2
3506,25,82,70.1,59,67,62.9,58,100,80.3,47,12,5.2,0,30.1,30.1,30.0,0.0,1,2016,0,2
3507,25,82,70.1,59,67,62.9,58,100,80.3,47,12,5.2,0,30.1,30.1,30.0,0.0,1,2016,0,2
3508,25,82,70.1,59,67,62.9,58,100,80.3,47,12,5.2,0,30.1,30.1,30.0,0.0,1,2016,0,2
3509,25,82,70.1,59,67,62.9,58,100,80.3,47,12,5.2,0,30.1,30.1,30.0,0.0,1,2016,0,2
3510,25,82,70.1,59,67,62.9,58,100,80.3,47,12,5.2,0,30.1,30.1,30.0,0.0,1,2016,0,2
3511,25,82,70.1,59,67,62.9,58,100,80.3,47,12,5.2,0,30.1,30.1,30.0,0.0,1,2016,0,2
3512,25,82,70.1,59,67,62.9,58,100,80.3,47,12,5.2,0,30.1,30.1,30.0,0.0,1,2016,0,2
3513,25,82,70.1,59,67,62.9,58,100,80.3,47,12,5.2,0,30.1,30.1,30.0,0.0,1,2016,0,2
3514,25,82,70.1,59,67,62.9,58,100,80.3,47,12,5.2,0,30.1,30.1,30.0,0.0,1,2016,0,2
3515,25,82,70.1,59,67,62.9,58,100,80.3,47,12,5.2,0,30.1,30.1,30.0,0.0,1,2016,0,2
3516,25,82,70.1,59,67,62.9,58,100,80.3,47,12,5.2,0,30.1,30.1,30.0,0.0,1,2016,0,2
3517,25,82,70.1,59,67,62.9,58,100,80.3,47,12,5.2,0,30.1,30.1,30.0,0.0,1,2016,0,2
3518,25,82,70.1,59,67,62.9,58,100,80.3,47,12,5.2,0,30.1,30.1,30.0,0.0,1,2016,0,2
3519,25,82,70.1,59,67,62.9,58,100,80.3,47,12,5.2,0,30.1,30.1,30.0,0.0,1,2016,0,2
3520,25,82,70.1,59,67,62.9,58,100,80.3,47,12,5.2,0,30.1,30.1,30.0,0.0,1,2016,0,2
3521,25,82,70.1,59,67,62.9,58,100,80.3,47,12,5.2,0,30.1,30.1,30.0,0.0,1,2016,1,2
3522,25,82,70.1,59,67,62.9,58,100,80.3,47,12,5.2,0,30.1,30.1,30.0,0.0,1,2016,1,2
3523,25,82,70.1,59,67,62.9,58,100,80.3,47,12,5.2,0,30.1,30.1,30.0,0.0,1,2016,1,2
3524,25,82,70.1,59,67,62.9,58,100,80.3,47,12,5.2,0,30.1,30.1,30.0,0.0,1,2016,1,2
3525,25,82,70.1,59,67,62.9,58,100,80.3,47,12,5.2,0,30.1,30.1,30.0,0.0,1,2016,1,2
3526,25,82,70.1,59,67,62.9,58,100,80.3,47,12,5.2,0,30.1,30.1,30.0,0.0,1,2016,1,2
3527,25,82,70.1,59,67,62.9,58,100,80.3,47,12,5.2,0,30.1,30.1,30.0,0.0,1,2016,0,2
3528,26,84,71.4,60,66,60.6,54,97,72.7,38,12,4.1,0,30.1,30.0,30.0,0.0,2,2016,0,2
3529,26,84,71.4,60,66,60.6,54,97,72.7,38,12,4.1,0,30.1,30.0,30.0,0.0,2,2016,0,2
3530,26,84,71.4,60,66,60.6,54,97,72.7,38,12,4.1,0,30.1,30.0,30.0,0.0,2,2016,0,2
3531,26,84,71.4,60,66,60.6,54,97,72.7,38,12,4.1,0,30.1,30.0,30.0,0.0,2,2016,0,2
3532,26,84,71.4,60,66,60.6,54,97,72.7,38,12,4.1,0,30.1,30.0,30.0,0.0,2,2016,0,2
3533,26,84,71.4,60,66,60.6,54,97,72.7,38,12,4.1,0,30.1,30.0,30.0,0.0,2,2016,0,2
3534,26,84,71.4,60,66,60.6,54,97,72.7,38,12,4.1,0,30.1,30.0,30.0,0.0,2,2016,0,2
3535,26,84,71.4,60,66,60.6,54,97,72.7,38,12,4.1,0,30.1,30.0,30.0,0.0,2,2016,0,2
3536,26,84,71.4,60,66,60.6,54,97,72.7,38,12,4.1,0,30.1,30.0,30.0,0.0,2,2016,0,2
3537,26,84,71.4,60,66,60.6,54,97,72.7,38,12,4.1,0,30.1,30.0,30.0,0.0,2,2016,0,2
3538,26,84,71.4,60,66,60.6,54,97,72.7,38,12,4.1,0,30.1,30.0,30.0,0.0,2,2016,0,2
3539,26,84,71.4,60,66,60.6,54,97,72.7,38,12,4.1,0,30.1,30.0,30.0,0.0,2,2016,0,2
3540,26,84,71.4,60,66,60.6,54,97,72.7,38,12,4.1,0,30.1,30.0,30.0,0.0,2,2016,0,2
3541,26,84,71.4,60,66,60.6,54,97,72.7,38,12,4.1,0,30.1,30.0,30.0,0.0,2,2016,0,2
3542,26,84,71.4,60,66,60.6,54,97,72.7,38,12,4.1,0,30.1,30.0,30.0,0.0,2,2016,0,2
3543,26,84,71.4,60,66,60.6,54,97,72.7,38,12,4.1,0,30.1,30.0,30.0,0.0,2,2016,0,2
3544,26,84,71.4,60,66,60.6,54,97,72.7,38,12,4.1,0,30.1,30.0,30.0,0.0,2,2016,0,2
